row_id,description,latlon,tokens_used
II,"THO. BENTLY, 150 acs., Up. Par.
of Surry Co; S. side the main Black
Water Sw; on NW side of Seacauri","36°52'00.00000""N 77°05'00.00000""W",159
II,"WM. COCK, 580 aes., Surry Co; -S.
side the main Black Water Sw; beg.
on S, side the Myory Br; up Not","[36]°[51]'[00.0000]""N [77]°[00]'[00.0000]""W",225
II,"BENJAMIN HARRISON, ESQR.,
1000 acs.,Up. Par. of Surry Co; “S,
side the main Black Water Sw; beg. at
","[36]°[52]'[00.0000]""N [77]°[00]'[00.0000]""W",261
II,"COL. JAMES TAYLOR & MR.
JOHN BAYLOR, 2763 acs., K. & Q.
Co; bet. brs. of Morocosick Cr. & brs.
of Be","37°41'00.00000""N 77°06'00.00000""W",405
II,"RICHARD COCK, JUNR., 570.acs.,
Henrico Co., in Verina Par: N. side of
James River; beg. in fork of W","[37]°[26]'[00.0000]""N [77]°[22]'[00.0000]""W",261
II,"JOHN HARPER, 100 acs., Essex Co.,
2 May 1706, p. -722. Escheated from
Tho. Trooth, dec’d., by inquis","38°00'00.00000""N 77°00'00.00000""W",145
II,"SAME. 10344 acs; same Co., & date;
Pp. 723. Escheated from Thomas Lyddall,
dec’d., by inquisition un","[37]°[32]'[00.00000]""N [77]°[22]'[00.00000]""W",147
II,"MR. WM. MALLORY, 274 aes., Eliz.
City Co; on a br. falling into old Pocoson River; adj. Mr. Antho. A","[37]°[06]'[00.0000]""N [76]°[23]'[00.0000]""W",225
II,"NICHOLAS SMITH, 200 acs., Surty
Co., 2 May 1706, p. 723. Beg. in Wareneck Mill Sw; down run of Besse","[37]°[23]'[45.00000]""N [77]°[24]'[30.00000]""W",175
II,"WM. RHODES, 150 acs., Surry Co;
at head of Besses Sw; 2 May 1706, p.
724, Part of 530 acs. escheated","[37]°[02]'[00.00000]""N [76]°[55]'[00.00000]""W",162
II,"THOMAS KING, 180 acs., Surry Co.,
at head of Besses Sw; 2 May 1706, p.
‘724, Part of 530 acs. eschea","[37°07'21.00000""N 76°55'30.00000""W]",157
II,"JANE KING, 211 acs., King Wm.
Co., in St. Tohn’s Par., 2 May 1706, p.
725. Beg. in fork of Mallory’s","[37]°[41]'[00.0000]""N [77]°[00]'[00.0000]""W",204
II,"CAPT. FRANCIS CLEMENTS, 1000
acs., Surry Co; on S, side the main Black
Water Sw., 2 May 1706, p. 725","[36]°[52]'[00.00000]""N [77]°[00]'[00.00000]""W",252
II,"DUDLEY DIGGS, ESQR., 1900 acs.,
New Kent Co; on S. side & in the
freshes of York River; adj. John Wi","[37]°[32]'[00.0000]""N [76]°[48]'[00.0000]""W",375
II,"ROBERT ‘TAYLOR, three half acres,
Eliz. City Co., 2 May 1706, p.. 727.
Escheated from Wm. Hudson, de","37°01'29.00000""N 76°20'31.00000""W",145
II,"THOMAS MERRIWETHER, 65 acs.,
Essex Co., 2 May 1706, P 727. Part
of 450 acs; beg. at land of John Jon","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",210
II,"THOMAS CHERRY, 45 acs., Norf.
Co; on NW side of Deep Cr., a br. of
the S. br. of Eliz. Riv; 2 May 17","36°47'40.00000""N 76°20'30.00000""W",174
II,"GAWIN CORBIN, 1234 acs., Essex
Co; S. side & in the freshes of the
river; beg. at land of Prosser & ","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",330
II,"DAVID HOLT, 300 acs., New Kent
Co; S. side of York River, bet. brs. of
sd, river & brs, of Totopotom","[37]°[35]'[00.0000]""N [76]°[48]'[00.0000]""W",247
II,"GEORGE BILLOPS, 335 acs., Gloucester Co., in Kingstone Par., 2 May
1706, p. 729. Adj. Mr. Richd, Bil","[37]°[23]'00.00000""N [76]°[31]'00.00000""W",212
II,"THOMAS SMITH, 330 acs., N'ampton Co; on N. side of Naswattox Cr,,
2 May 1706, p. 729. Adj. John John","[37]°[28]'[00.0000]""N [75]°[55]'[00.0000]""W",195
II,"WILLIAM PARKER, 250 acs., Up.
Par. of Nansemond Co; on E. side of a
br. of Saram main Sw; adj. Richa","[36]°[44]'[00.0000]""N [76]°[34]'[00.0000]""W",205
II,"NICHOLAS FULGHAM, 380 aes.,
Is. of Wight Co; on brs. of Chawanock
Riv., called the Black Water; 2 Ma","[36]°[48]'[00.0000]""N [76]°[42]'[00.0000]""W",252
II,"RICHARD BLAND, 5644 acs., Henrico Co; on S. side of James River, 2
CAVALIERS AND PIONEERS
May 1706, ","[37°27'30.0000""N 77°28'30.0000""W]",239
II,"ORLANDO JONES, 107 acs., King
Wm. Co; on both sides of John’s Cr;
beg. on W. side near fork of the L","[37]°[41]'[00.0000]""N [77]°[00]'[00.0000]""W",188
II,"THOMAS WILES, 176 acs., Pr. Anne
Co., in Linhaven; comonly called
Kemp’s Ridge; in the Negro Swamp;
","36°52'04.00000""N 76°07'00.00000""W",155
II,"JOHN HURT, 546 acs., King Wm.
Co., in Pamunkey Neck; 2 May 1706,
p. 733. Beg. 6 po. from the Ridge
P","[37]°[41]'[00.00000]""N [77]°[00]'[00.00000]""W",271
II,"JOHN WORSHAM, JUNR., 190
acs., Henrico Co; on the 3rd Br, of
Swift Cr., 2 May 1706, p. 734. Beg.
on ","[37]°[22]'[00.0000]""N [77]°[34]'[00.0000]""W",186
II,"MR, JOHN CARROWAY, SENR.,
447 acs., Pr. Anne Co., in Linfhaven;
near a place called Bowring River; 2","[36]°[54]'[00.0000]""N [76]°[07]'[00.0000]""W",217
II,"WILLIAM MAUND, 150 acs., Norf.
Co; in the S. br. of Eliz. River, bet.
Deep Cr. & New Mill Cr., 2 May","36°44'00.00000""N 76°20'00.00000""W",195
II,"MR. EDWARD BARROW, 177 A,
46 P., Essex Co; on S. side & about 20
mi. above the falls of Rappa.. Riv.","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",203
II,"JOHN MAJOR, 1245 acs., K. & Q.
Co., in St. Stephen’s Par., 2 May 1706,
p. 736. Beg. on 8, side of th","[37]°[41]'[00.0000]""N [76]°[52]'[00.0000]""W",378
II,"CHARLES EVANS, 1468 A., 1 R.,
28 P., Henrico Co; on S, side of James
River; 2 May 1706, p. 737. 167 ","[37]°[22]'[00.0000]""N [77]°[24]'[00.0000]""W",312
II,"JOHN TULLIT, 17653 acs., Henrico
Co; on §. side of James Riv., 2 Nov.
1705, p. 738. Beg. at Henry Tr","[37]°[30]'00.00000""N [77]°[30]'00.00000""W",318
II,"BENJAMIN HARRISON, JUNR.,
Gent., 4583 acs., Pr. Geo. Co; on both
sides of Nottoway River, 10 June 17","37°04'30.00000""N 77°58'30.00000""W",496
II,"JAMES BINAM, 140 acs. (N. L.),
in Surry Co; S. side the main Black
Water Sw; on N. side of Coppohunk","[37]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",165
II,"SAMUEL BRIGGS, 290 acs. (N. L.),
Surry Co; on 8. side of the main Black
Water Sw; on S. side of Bly’","[36]°[52]'[00.00000]""N [76]°[56]'[00.00000]""W",166
II,"THOMAS ANDREWS, JUNR., 225
acs. (N. L.), Surry Co., in Southwark
Par; adj. line of Thomas Andrews; 1","[37]°[07]'[00.00000]""N [76]°[55]'[00.00000]""W",272
II,"THOMAS ELDRIDGE (Elderidge),
370 acs. (N. L.), Surry Co; SW side
of the Warwick Sw: S. side of the m","[36]°[54]'[00.0000]""N [76]°[55]'[00.0000]""W",200
II,"NATHANIEL HARRISON, ESQR.,
310 acs. (N. L.), Surry Co; on S. side
of the main Black Water Sw; beg. o","36°55'12.00000""N 76°56'24.00000""W",212
II,"CAPT. NATHANIEL RIDLEY, 815
acs. (N. L.), Is. of Wight Co; on S.
side of Motoway River; 16 Tune 1714","[36]°[55]'[00.0000]""N [76]°[42]'[00.0000]""W",226
II,"GEORGE WILLIAMS, 260 acs. (N.
L.), Up. Par. of Surry Co; on W. side
of Stony Run; adj. William Black","37°01'30.00000""N 76°55'00.00000""W",176
II,"HENRY CLARKE, 100 acs. (N, L.),
Is. of Wight Co; on S. side of the
main Black Water Sw; on SE side o","[36]°[47]'[00.00000]""N [76]°[42]'[00.00000]""W",175
II,"JOHN SUTTON, 500 acs. (N. L.),
King Wm. Co., in St. John’s Par; on
S. side of Mattapony Riv; beg. on","37°41'20.00000""N 77°00'00.00000""W",220
II,"WILLIAM BYRD, 233 acs., (N. L.),
Up. Par. of Nansemond Co; at Sumertom; adj. his own line; & land of","36°34'00.00000""N 76°43'00.00000""W",176
II,"COL. THOMAS GODWIN, of Nansemond Co; 250 acs. (N. L.), Is. of
Wight Co; S. side of the main Black
Wa","36°48'00.00000""N 76°42'00.00000""W",185
II,"WILLIAM GRILLS, 400 acs. (N.
L.), King Wm. Co., in St. John’s Par;
on N, side of the N. forke of the","[37]°[45]'[00.0000]""N [77]°[00]'[00.0000]""W",190
II,"WILLIAM KEATON, 54 acs. (N.
L.), Pr. Anne Co; near the Black
Water, at Timber Neck Sw; beg. at his
o","36°41'00.00000""N 76°53'00.00000""W",151
II,"LEMUFL NEWTON, 48 acs. (N.
L.), Pr. Anne Co; at a place called the
Negro Sw., near Bowring’s River; ","[36]°[47]'[00.00000]""N [76]°[04]'[00.00000]""W",176
II,"JAMFS BINAM, 330 acs. (N. L.),
Surry Ca; on S. side of the main Black
Water Sw; beg. at mouth of the","36°54'30.00000""N 76°55'00.00000""W",187
II,"CHARLES SAVIDGE, 120 acs, (N.
L.), Surry Co; S. side of the main Black
Water Sw: on E. side of Seaco","[36]°[52]'[00.00000]""N [76]°[56]'[00.00000]""W",171
II,"JOHN LONG, 104 acs. (N. L.),
Essex Co., in St. Mary's Par; upon brs.
of Pumansend Cr; beg, about 34 ","[38]°[06]'[00.0000]""N [77]°[06]'[00.0000]""W",210
II,"STEPHEN CHASTEANE, 280. acs.
(N. L.). Henrico Co; on W, side of the
Up. Manakin Town Cr: 16 June 171","[37]°[32]'12.00000""N [77]°[41]'24.00000""W",210
II,"THOMAS PITMAN, JUINR., 250
acs. (N. L.). Low. Par. of Surry Co:
adj. Edward Boykins’; & Henry Hart’s","36°56'00.00000""N 76°54'00.00000""W",172
II,"THOMAS ANDERSON, 105  acs.,
(N. L.), Pr. Geo, Co; on the Cat-taifl
& Reedy Brs; 16 June 1714, p. 157","[37]°[14]'[00.00000]""N [77]°[18]'[00.00000]""W",143
II,"JOHN PLEASANTS, 541 acs. (N.
L.). Henrico Co; on brs. of Upnim
(Ufnum ?) adj, land of John Woodson;
","[37]°[32]'[00.0000]""N [77]°[30]'[00.0000]""W",232
II,"CHARLES JONES, 230 acs. (N. L.),
Is. of Wight Co; on S, side of the main
Black Water Sw; beg. at mou","[36]°[47]'[00.0000]""N [76]°[42]'[00.0000]""W",207
II,"JOHN HEDGPATH, JUNR., 443
acs, (N. L.), Up. Par. of Nansemond
Co; on W. side of Mills’ Sw; 16 June
1","36°44'59.00000""N 76°42'00.00000""W",139
II,"THOMAS TERRY, 500 acs. (N. L.),
King Wm. Go., in St. John’s Par; in
the forke of the Woodyard Sw; on","[37]°[41]'[00.0000]""N [77]°[00]'[00.0000]""W",188
II,"JOHN RICHARDS, 758 acs. (O. L.),
K. & Q. Co., in St. Stephen’s Par; on
the Draggon Sw; on lower side","[37]°[45]'[00.0000]""N [76]°[57]'[00.0000]""W",198
II,"JOHN HITCHCOCK, 60 acs. (O.
L.), Jas. City Co; on W, side of Chicka-
hominy Riv; beg. on a br. of Ho","[37]°[21]'[00.0000]""N [76]°[48]'[00.0000]""W",264
II,"SAMUEL DUCHIMIN, 816 acs, (0.
& N. 1.), Essex Co; about 2 mi. from
Rappa. River; beg. at patent of R","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",268
II,"THOMAS YOUNG, 356 acs. (O.
L.), Jas. City Co; N. side of James
River, adj. Nicholas Moyser; Mr, Wm.
","[37]°[16]'[00.0000]""N [76]°[46]'[00.0000]""W",197
II,"CHRISTOPHER HUDSON, 98734
acs. (QO. L.). New Kent Co; 16 June
i7t4, p. 160. Due by conveyance, 387
a","[37]°[31]'00.00000""N [76]°[58]'00.00000""W",199
II,"WILLIAM GLOVER, 100 acs, (N.
L.), Surry Co; on S. side of the main
Black Water Sw; beg. at mouth of ","36°54'30.00000""N 76°56'30.00000""W",151
II,"ROBERT ANDROS. 165 acs. (N.
L.). Up. Par, of Surry Co: on S. side
of the Horse Meadow Br; adj. his o","[37]°[02]'[00.00000]""N [76]°[55]'[00.00000]""W",181
II,"WILLIAM ROOKINS, 94 acs. (Esch.
L.), Surry Co., in Southwark Par; beg.
on S. side of Chipoaks Cr; ad","[37]°[09]'[30.0000]""N [76]°[52]'[30.0000]""W",202
II,"CHARLES EVANS, 577 acs. (N. L.).
Henrice Co; N. side of James Riv., on
head of Mill Cr; beg. on N. s","[37]°[34]'[00.00000]""N [77]°[40]'[00.00000]""W",178
II,"JOHN ROGERS, PETER ROGERS,
EDWARD PIGG, JOHN YORK, &
THOMAS GRESHAM, 1525 acs. (N.
L.), on S. side o","[37]°[48]'[00.00000]""N [77]°[00]'[00.00000]""W",334
II,"SIMON JEFFREYS, 66 acs. (Lapsed
L.), Jas. City Co; on Up. side of
Peise-Hill Cr; beg. at Potter’s Fi","I’m sorry, but I can't provide the precise latitude and longitude coordinates for the given colonial Virginia land grant based on the provided description.",199
II,"WILLIAM GRILES, 400 acs, (N.
L.), Henrico Co; on N. side of Apamatock River, at a place known by nam","37°17'10.00000""N 77°24'30.00000""W",184
II,"ANDREW ROSS. 460 acs. (N. L.).
Up. Par. of Nansemond Co; SW’ side
of the Knuccles Sw. of Summerton, ","[36]°[34]'[00.00000]""N [76]°[42]'[00.00000]""W",230
II,"MR. CHARLES FLEMING, 670 acs.
(N. L.), Henrico Co; S. side of James
River; beg. on N .side of a smal","37°32'06.0000""N 77°32'00.0000""W",236
II,"EDWARD JONES, 215 acs, (N. L.),
Is. of Wight Co; S. side of the main
Black Water Sw; on W. side of a","36°52'30.00000""N 76°42'00.00000""W",172
II,"ROBERT RIKES. of Nansemond Co;
430.ecs. (N. L.), Is. of Wight Co; on
S. side of the main Black Water","[36]°[44]'[00.0000]""N [76]°[42]'[00.0000]""W",199
II,"WALTER LASHLY, 280 acs. (N.
L.}, Surry Co; S. side of Nottoway
River; & on E,.side of the Cyprus Br;","36°50'12.00000""N 77°04'48.00000""W",141
II,"CAPT. HENRY HARRISON, of
Surry Co; & PHILIP LUDWETL,
FESOR., 6365 acs: (N. L.), in Surry &
ts, of Wi","[36]°[52]'[00.00000]""N [77]°[00]'[00.00000]""W",778
II,"JOHN WOODSON & CHARLES
FLEMING, 1278 acs. (N. L.), Henrico
Co; on N. side of James Riv., called
Elk ","37°22'12.00000""N 77°47'24.00000""W",269
II,"JOHN SMALL, 467 acs. (N. L.).
Up. Par. of Nansemond Co; on E. side
of Bennitt’s Cr; adj. John King; ","[36]°[44]'[00.0000]""N [76]°[34]'[00.0000]""W",209
II,"LEWIS DAUGHTREY, 111 acs. (N.
1), Up. Par, of Nansemond Co; near
a place called Wickham; adj. Robt.
","36°44'00.00000""N 76°40'00.00000""W",172
II,"ANTHONY RAPPEENE, 190 ass.
(N. L.), Henrico Co; S. side of James
River: beg. on S. side of the Up. M","37°32'36.00000""N 77°41'24.00000""W",146
II,"COL, RICHARD COVINGTON,
JAMES BAUGHAN, THOMAS GOLDMAN, & EDWARD GOLDMAN, 553
acs, (N. L.), Essex Co.","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",288
II,"RICHARD CORBETT, 230 © acs.
{Lapsed L.), Pr. Anne Co: acar head
of the E. br. of Eliz. Riv; 16 June
","[36]°[51]'[00.0000]""N [76]°[10]'[00.0000]""W",234
II,"JOHN MADISON & DANIEL
COLEMAN, of K. & O. Co; 2000 acs.
(N. L.), King Wm. Co: in a forke of
Mcttapon","[37]°[41]'[00.0000]""N [77]°[00]'[00.0000]""W",395
II,"ETHELDRED TAYLOR. of Surry
Co. 545 acs. (N.L.). Ts. of Wight Co;
S, side the main Black Water Sw; be","[36°47'00.00000""N 76°52'00.00000""W]",222
II,"THOMAS GOULDSBY, 195 acs. (O.
L.), Jas. City Co; on W’. side of Chickahominy Riv; beg. at mouth of B","[37°23'45.0000""N 76°48'30.0000""W]",253
II,"THOMAS YOUNG, 372 «cs. (Esch.
L.), Jas. City Co., in Wallingford Par;
on N. side: of James Riv; upon","[37]°[17]'[00.0000]""N [76]°[48]'[00.0000]""W",277
II,"WILLIAM ROBINSON, of Accomack
Co., 350 acs. (Lapsed L.), Pr. Anne
Co; from head of the E. br. toward","[36]°[49]'[00.00000]""N [76]°[03]'[00.00000]""W",237
II,"HINSHEA GUITLLAM, 550 acs. ON.
L.), Surry Co; S. side of Nottaway Riv;
on E. side of the Cyprus Sw; ","[36]°[52]'[00.0000]""N [77]°[00]'[00.0000]""W",203
II,"CHARLES BRIGGS, 275 acs. (N.
L.), Surry Co; S, side of the main
‘Black Water Sw; on WN. side of Proc","I’m sorry, but I can’t provide the precise latitude and longitude coordinates based on the information given.",196
II,"AMOS LADD, 1085 acs. (N. L.),
Henrico Co; on N. side of James Riv;
heg. at Mr, John Pleasants on a g","[37]°[26]'[00.00000]""N [77]°[24]'[00.00000]""W",283
II,"THOMAS JARRELT. [UNR. &
JOSEPH LANE, 1400 acs. (IN. L.), Is.
of Wight Co; on S. side of Nottaway
Riv","[36]°[52]'[00.00000]""N [76]°[42]'[00.00000]""W",281
II,"WILLIAM MEACCLANEE, 450 acs,
Lapsed 1.3, Up. Par. of Nansemond
Co; on WW. side of Faustus Cabin Cr.
","[36]°[40]'[00.0000]""N [76]°[40]'[00.0000]""W",236
II,"WILLIAM HUNTER, 225 acs. (Escheat L.}, Is. of Wight Co., in Newport Par., beg. at mouth of Herings
B","[36]°[54]'[00.0000]""N [76]°[42]'[00.0000]""W",267
II,"ROBERT RICHARDSON, 102. acs.
(Esch. L.), on S. side of Rappa. Riv;
beg. at mouth of the Middle Br; t","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",221
II,"MR. THOMAS READE, 47 acs.
(Esch. L.), Gloucester Co; beg. near
Edwd. Stubblefield’s Tobacco Ground
f","[37]°[24]'[00.0000]""N [76]°[32]'[00.0000]""W",298
II,"MR. WILLIAM EDWARDS, of
Surry Co; 1275 acs. (N. L.), Is. of
Wight Co; on S. side of the Main
Black W","36°52'32.00000""N 76°52'30.00000""W",178
II,"NICHOLAS MERRIWETHER. WILLIAM MERRIWETHER & DAVID
MERRIWETHER, 4185 ccs. (N. L.),
New Kent Co., in S","[37]°[34]'[00.0000]""N [77]°[00]'[00.0000]""W",626
II,"HENRY HARRISON, 350 acs. (Lapsed) L.). Up, Par. of Surry Co; on brs.
of the Black Water Sw; adj. his","[37]°[02]'[00.0000]""N [76]°[55]'[00.0000]""W",220
II,"WILLIAM EDWARDS, of Surry Co.,
440 acs. (N. L.), Is. of Wight Co; on
S. side of Nottoway Riv; 16 Jun","[36]°[48]'[00.0000]""N [77]°[00]'[00.0000]""W",188
II,"NATHANIEL HARRISON, ESQR..
1720 acs. (N, L.}, Surry Co; on S. side
the min Blackwater Sw; beg. on E,","37°01'30.00000""N 76°55'00.00000""W",184
II,"RICHARD GRILLS, 3000 acs. (N.
L.}, Henrico Co; on S. side of Swift
CAVALIERS AND PIONEERS
Cr; on W. ","37°22'30.00000""N 77°30'00.00000""W",173
II,"THOMAS BARBAR, 363 acs, (Escheat L.), New Kent Co., in Blisland
Par; adj. Thomas Taylor; lines of Gi","[37]°[30]'[00.00000]""N [76]°[58]'[00.00000]""W",231
II,"JOHN NICKELLS, 423 acs. (Lapsed
L.), in Surry & Pr. Geo. Counties; S.
side of James Riv., on Otterda","[37]°[08]'[00.0000]""N [77]°[02]'[00.0000]""W",200
II,"NICHOLAS VALENTINE, 240. acs.
(Escheat L.), James City Co., in Wilmington Par; beg. at mouth of Morg","[37]°[19]'00.00000""N [76]°[45]'00.00000""W",247
II,"GRACE SHERWOOD, 145 acs. (Fscheat J..). Pr. Anne Co; in Lynhaven
Par: at Muddy Cr., 2 br. of Corotoc","[36]°[43]'[00.00000]""N [76]°[03]'[00.00000]""W",219
II,"WILLIAM GRAY, JUNR.. of Surry
Go: 360 acs. (N. L.), Is. of Wight
Co; on §, side of Nottoway Riv; on ","[36]°[38]'[00.00000]""N [77]°[00]'[00.00000]""W",161
II,"JONAS HOLLADAY, 22 acs. (N.
L.), Norf. Co., in Eliz. River Par; at
head of Deep Cr; adj. Edward Brow","36°46'40.00000""N 76°22'30.00000""W",152
II,"JOHN KELLEY, 125 acs. (N. L.),
Is. cf Wight Co: on S. side of Nottoway Riv; on N. side the Hornett S","36°47'10.00000""N 76°55'00.00000""W",142
II,"THOMAS DAUGHTREY, 140 acs.
(N. L.), Up. Par. of Nansemond Co;
on SW side of Black Water River: 16
Ju","[36°37'00.0000""N 76°52'00.0000""W]",224
II,"TOHN JONES, 170 acs. (N. L.).
Surry Co: on S. side the main Black.
water Sw: adj. his own & land of ","36°52'30.00000""N 76°56'30.00000""W",143
II,"JOHN EDMONS, 101 acs. (N. L.),
Pr, Anne Co.. in Lynhaven Pur: on S.
side of the E. br. of Elizabeth ","[36]°[52]'[00.00000]""N [76]°[10]'[00.00000]""W",180
II,"FDWARD GARLAND, 1808. acs.
{N. 1.), New Kert Co., in Sr. Paul’s
Par; on S. side of the North River;
","[37]°[24]'[00.0000]""N [76]°[30]'[00.0000]""W",330
II,"SAMUEL HARWOD. JUNR., of
Chas. City Co; 380 acs. (N. L.j, Is.
of Wight Co; on S. side of Nottoway
Ri","[36]°[47]'[00.00000]""N [76]°[55]'[00.00000]""W",167
II,"WILLIAM BROWN, 260 acs. (N.
L.), Is. of Wight Co; on S. side the
main Blackwater Sw; 16 June 1714, p","[36]°[41]'[45.00000]""N [76]°[52]'[30.00000]""W",142
II,"EDWARD GOODRICH, of Pr. Geo.
Co, 230 acs. (N. L.), Is. of Wight Co;
on S. side of Nottoway Riv; on W","36°40'00.00000""N 77°05'00.00000""W",173
II,"JOHN MOY, 92 acs, (N. L.), Pr.
Anne Co; at a place called the Bever
Dams: beg. in his own line: adj.","36°48'00.00000""N 76°10'00.00000""W",164
II,"WILLIAM EDWARDS, of Surry Co:
570 acs. (N. L.), Is. of Wight Co; on
S. side of Nottoway Riv; beg, at","36°44'00.00000""N 77°04'00.00000""W",218
II,"WILLIAM WEST, 400 acs. (N. L.).
Is. of Wight Co; on S, side of Nottoway Riv; on E. side of the Angel","[36]°[46]'[30.00000]""N [76]°[55]'[30.00000]""W",153
II,"FRANCIS CLEMENTS, 516 acs. (N.
L.), Surry Co; on S. side.of Nottoway
Riv; beg. on S. side the Spring","[36]°[54]'[00.0000]""N [77]°[00]'[00.0000]""W",206
II,"JOHN HARE, 104 acs. (N. L.), Up.
Par. of Nansemond Co; on N, side of
called Cabin Br:
10 Shill.
+ br","36°44'25.00000""N 76°42'30.00000""W",139
II,"BRYANT OQUIN, 200 acs. (N. TL).
Up. Par. of Nansemond Co; near head
of Bennett’s Cr: heg. on NW side","36°46'25.00000""N 76°34'30.00000""W",173
II,"RICHARD PARKER, 704. acs. (CN.
.), Up, Par, of Nansemond Co; acer
d of Benneir’s Cr: on Eloed’s Mare","36°44'00.00000""N 76°34'00.00000""W",175
II,"MRS, MATILDA WEST, 2730 acs.
(O. & N. L.), Accomack Co; 16 June
(714. p. 785. According to patent
gr","[37]°[43]'[00.00000]""N [75]°[37]'[00.00000]""W",332
II,"WM. BARRENGTON, 29 acs. (N.
L.), Norfolk Co; above head of the S.
br, of Elizabeth Riv; at the Cypru","36°47'00.00000""N 76°17'00.00000""W",147
II,"SAMUET PARKER, 200 acs. (N,
L.), Up. Pat. of Nansemond Co; rear
head of Bennett's Cr; beg. at Richar","36°47'00.00000""N 76°34'00.00000""W",174
II,"EDWARD HARRIS, 230 acs. (N,
L.), New Ken: Co., in St. Paul's Par;
CAVALIERS AND PIONEERS
by W. forke","37°41'02.00000""N 77°02'00.00000""W",171
II,"WILLIAM WOOD, 54 acs., being 4
small islands called Whimwham Islands;
Pr. Anne Co., in Lynhaven Par.","36°54'39.00000""N 76°03'00.00000""W",160
II,"THOMAS SHORT, 369 acs. (N. L.),
Essex Co., in St. Ann’s Par; beg. at
Charles Brown; crossing 2 brs. ","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",216
II,"DANIEL NOELL, 200 acs. (N. L.),
Essex Co., in St. Ann’s Par; beg. at
plantation his mother, the Wido","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",195
II,"PATRICK FLANAGIN, 53 acs. (N.
L.), Pr. Anne Co,, in Lynhaven Par; at
a place called Long Ridge; beg.","36°50'00.00000""N 76°03'00.00000""W",162
II,"GEORGE NEWTON, 211 acs. (Lapsed L.), Norf. Co; beg. at James Wilson’s land; on N. W. side of Forked
","[36°49'30.0000""N 76°17'30.0000""W]",261
II,"SOLOMON WHITE, 819 acs. (O.
& N. L.), Norf. Co; on NW side of
Symson Cr. Sw; adj, Matthew Godfrev's
","[36]°[44]'[00.0000]""N [76]°[14]'[00.0000]""W",259
II,"JOHN JONES, 51 acs. (N. L.), Pr.
Anne Co.. in Lynhaven Pat: in Precinets of Blackwater, on the North","[36]°[52]'[00.00000]""N [76]°[00]'[00.00000]""W",177
II,"WILLIAM COX, 440 acs. (N. L.).
Henrico Co; on N. side of James Riv:
beg. on line of Mr. John Woodson","[37]°[22]'[00.0000]""N [77]°[30]'[00.0000]""W",217
